source,target,weight
abusador,derrubar,1
abusador,radar,1
abusador,loba,1
abusador,entidade,2
abusador,necessária,1
abusador,coloca,1
abusador,dentro,2
abusador,funcionária,1
abusador,participa,2
abusador,vip,1
abusador,provas,1
abusador,votações,1
abusador,alí,1
abusador,caçar,1
sul,ajuda,1
sul,derrubar,1
sul,radar,1
sul,loba,1
ajuda,derrubar,1
ajuda,radar,1
ajuda,loba,1
ajuda,botando,2
ajuda,milena,4
ajuda,ajuda,1
ajuda,direcionando,2
ajuda,riscado,2
ajuda,namastreta,2
derrubar,radar,1
derrubar,loba,1
radar,loba,1
nada,resolve,1
nada,comer,1
nada,cy,1
nada,frígido,1
nada,passar,1
nada,colar,1
nada,independente,1
nada,fascinado,1
nada,pessoas,1
nada,farmam,1
nada,aura,1
nada,naturalmente,1
nada,mede,1
nada,posso,2
nada,causa,2
nada,religião,1
nada,política,1
nada,assunto,1
nada,relação,1
nada,mexendo,1
nada,caixa,1
nada,marimbondo,1
nada,entendendo,1
nada,freela,2
nada,vista,1
nada,coisas,1
nada,melhoram,1
nada,fala,1
nada,pegar,1
nada,piora,1
nada,entendo,1
resolve,comer,1
resolve,cy,1
resolve,frígido,1
resolve,passar,1
resolve,itens,1
resolve,últimos,1
resolve,30,1
resolve,minutos,1
resolve,trovão,1
resolve,prédio,1
resolve,digimon,1
resolve,ouro,1
resolve,instagram,1
resolve,trêsgraças,1
resolve,anúncio,1
comer,cy,1
comer,frígido,1
comer,passar,1
comer,felizinho,1
comer,compras,1
cy,frígido,1
cy,passar,1
frígido,passar,1
passar,ansiosa,1
passar,converse,1
passar,instrua,1
passar,sugeriu,1
passar,quarto,1
passar,líder,1
passar,imagina,1
passar,bonito,1
passar,vivo,2
passar,usando,1
passar,crime,1
passar,aconteceu,1
passar,dentro,1
passar,linkar,1
passar,vergonha,1
passar,rede,1
passar,nacional,1
passar,mocreio,1
passar,achando,1
passar,perna,1
passar,10,1
passar,mal,1
passar,voltaram,1
morrendo,jonas,1
morrendo,brigando,1
morrendo,barraco,1
morrendo,delicia,1
jonas,brigando,1
jonas,barraco,1
jonas,delicia,1
jonas,dando,1
brigando,barraco,1
brigando,delicia,1
barraco,delicia,1
entregaram,rápido,1
vira,crossover,1
vira,catch,1
vira,predator,1
vira,lindo,1
crossover,catch,1
crossover,predator,1
crossover,lindo,1
catch,predator,1
catch,lindo,1
predator,lindo,1
monas,choque,1
monas,simplesmente,1
monas,dona,1
monas,movimento,1
monas,dentro,1
monas,envolvido,1
monas,mamãezinha,1
choque,simplesmente,1
choque,dona,1
choque,movimento,1
choque,dentro,1
choque,envolvido,1
choque,mamãezinha,1
simplesmente,dona,1
simplesmente,movimento,1
simplesmente,dentro,1
simplesmente,envolvido,1
simplesmente,mamãezinha,1
dona,movimento,1
dona,dentro,1
dona,envolvido,1
dona,mamãezinha,1
dona,melhor,1
dona,elenco,1
dona,últimos,1
dona,tempos,1
dona,sol,1
dona,iarnuô,1
dona,camarotes,1
dona,famosos,1
dona,jura,2
dona,henri,1
dona,castelli,1
dona,vibe,1
dona,artistas,1
dona,amar,1
dona,doido,1
dona,assisti,1
dona,entendi,1
dona,outros,1
dona,nomes,1
dona,li,1
dona,parecem,1
dona,inventados,1
dona,bluesky,1
dona,top,1
dona,10,1
dona,trending,1
dona,words,2
dona,past,1
dona,10min,1
dona,stroud,1
dona,solange,1
dona,epstein,1
dona,cj,1
dona,veteranos,1
dona,paula,1
dona,edilson,1
dona,unlocked,1
dona,emergency,1
dona,see,1
dona,img,1
dona,listentoblackvoices,1
dona,something,1
dona,not,1
dona,right,1
dona,reply,1
movimento,dentro,1
movimento,envolvido,1
movimento,mamãezinha,1
dentro,envolvido,1
dentro,mamãezinha,1
dentro,ansiosa,1
dentro,converse,1
dentro,instrua,1
dentro,sugeriu,1
dentro,quarto,2
dentro,líder,1
dentro,imagina,1
dentro,bonito,1
dentro,vivo,2
dentro,usando,1
dentro,crime,1
dentro,aconteceu,1
dentro,linkar,1
dentro,vergonha,1
dentro,rede,1
dentro,nacional,1
dentro,entidade,4
dentro,necessária,2
dentro,coloca,2
dentro,funcionária,2
dentro,participa,4
dentro,vip,2
dentro,provas,2
dentro,votações,2
dentro,alí,2
dentro,dentro,1
dentro,caçar,2
dentro,pois,1
dentro,mulher,1
dentro,branca,1
dentro,privilegiada,1
dentro,precisa,1
dentro,branco,1
dentro,simmm,1
dentro,explorar,1
dentro,desigualdades,1
dentro,sociais,1
dentro,tampa,1
dentro,fome,1
dentro,entretenimento,1
dentro,cotas,1
dentro,raciais,1
dentro,reparação,1
dentro,histórica,1
dentro,2020,1
dentro,comecei,1
dentro,achava,1
dentro,escroto,1
dentro,tratavam,1
dentro,respeitado,1
dentro,indagaram,1
dentro,pente,1
dentro,usava,1
dentro,cabelo,1
dentro,resposta,1
dentro,digna,1
dentro,ilustração,1
dentro,fico,1
dentro,feliz,1
dentro,volta,1
dentro,espero,1
dentro,ganhe,1
dentro,dessa,1
envolvido,mamãezinha,1
traídor,trambiqueiro,1
traídor,querer,1
traídor,imputar,1
traídor,coidas,1
traídor,enquanto,1
traídor,arruma,1
traídor,insuportável,1
trambiqueiro,querer,1
trambiqueiro,imputar,1
trambiqueiro,coidas,1
trambiqueiro,enquanto,1
trambiqueiro,arruma,1
trambiqueiro,insuportável,1
querer,imputar,1
querer,coidas,1
querer,enquanto,1
querer,arruma,1
querer,insuportável,1
querer,além,1
querer,f,2
querer,der,2
querer,política,1
querer,religião,1
querer,porque,1
querer,pessoas,1
querer,preconceituosas,1
querer,escorregar,1
imputar,coidas,1
imputar,enquanto,1
imputar,arruma,1
imputar,insuportável,1
coidas,enquanto,1
coidas,arruma,1
coidas,insuportável,1
enquanto,arruma,1
enquanto,insuportável,1
arruma,insuportável,1
passa,povo,1
passa,aprende,1
passa,jogando,1
passa,enredo,1
passa,todinho,1
passa,colo,1
passa,passam,1
passa,p,2
passa,caso,1
passa,dando,1
passa,hahahaha,1
povo,aprende,1
povo,jogando,1
povo,enredo,1
povo,todinho,1
povo,colo,1
povo,passam,1
povo,p,2
povo,caso,1
povo,dando,1
povo,hahahaha,1
aprende,jogando,1
aprende,enredo,1
aprende,todinho,1
aprende,colo,1
aprende,passam,1
aprende,p,2
aprende,caso,1
aprende,dando,1
aprende,hahahaha,1
jogando,enredo,1
jogando,todinho,1
jogando,colo,1
jogando,passam,1
jogando,p,2
jogando,caso,1
jogando,dando,1
jogando,hahahaha,1
enredo,todinho,1
enredo,colo,1
enredo,passam,1
enredo,p,2
enredo,caso,1
enredo,dando,1
enredo,hahahaha,1
todinho,colo,1
todinho,passam,1
todinho,p,2
todinho,caso,1
todinho,dando,1
todinho,hahahaha,1
colo,passam,1
colo,p,2
colo,caso,1
colo,dando,1
colo,hahahaha,1
passam,p,2
passam,caso,1
passam,dando,1
passam,hahahaha,1
p,caso,2
p,dando,2
p,p,1
p,hahahaha,2
p,eh,1
p,chata,1
p,caralho,1
p,paga,1
p,evoluída,1
p,resgatando,1
p,10,2
p,achando,1
p,grande,1
p,mousse,1
p,filha,1
p,viver,1
p,ngm,1
p,liga,1
p,roupa,1
caso,dando,1
caso,hahahaha,1
dando,hahahaha,1
hahahaha,hahahahahahahahahahahahahahhaahaha,1
hahahaha,sentiu,1
hahahaha,crítica,1
hahahaha,hahahahahahahahahahahahaaha,1
hahahaha,pacífica,1
hahahaha,fuckin,1
hahahaha,sai,1
desculpa,desculpo,1
desculpa,abençoe,1
desculpa,enfia,1
desculpa,meio,1
desculpo,abençoe,1
desculpo,enfia,1
desculpo,meio,1
abençoe,enfia,1
abençoe,meio,1
enfia,meio,1
porque,ataca,1
porque,tanto,1
porque,boa,1
porque,consciente,1
porque,tentou,1
porque,transformar,1
porque,própria,1
porque,tristíssima,1
porque,superação,1
porque,soube,1
porque,muitíssimo,1
porque,privilégio,1
porque,quê,1
porque,nasceu,1
porque,rica,1
porque,fingir,1
porque,corretíssima,1
porque,focar,1
porque,mohamed,1
porque,alterna,1
porque,guarda,2
porque,trocação,1
porque,chega,1
porque,braço,1
porque,solto,1
porque,sapateia,1
porque,frente,1
porque,adversário,1
porque,tenta,1
porque,conectar,1
porque,aberta,1
porque,desvia,1
porque,além,1
porque,f,2
porque,der,2
porque,política,1
porque,religião,1
porque,pessoas,1
porque,preconceituosas,1
porque,escorregar,1
porque,quero,1
porque,acontecer,1
porque,muita,1
ataca,tanto,1
tanto,odeia,1
tanto,sonso,1
tanto,quanto,1
tanto,hahahahaha,1
nikolas,ferreira,1
nikolas,confronto,1
nikolas,esperava,1
nikolas,nathalí,1
ferreira,confronto,1
ferreira,esperava,1
ferreira,nathalí,1
confronto,esperava,1
confronto,nathalí,1
esperava,nathalí,1
esperava,elogiou,1
esperava,jones,1
esperava,manoel,1
esperava,juliano,1
esperava,floss,1
esperava,chamou,1
esperava,presidente,1
colar,independente,1
colar,fascinado,1
colar,pessoas,1
colar,farmam,1
colar,aura,1
colar,naturalmente,1
colar,chaiany,1
colar,chegou,1
colar,carismática,1
colar,tapete,1
colar,vermelho,1
independente,fascinado,1
independente,pessoas,1
independente,farmam,1
independente,aura,1
independente,naturalmente,1
fascinado,pessoas,1
fascinado,farmam,1
fascinado,aura,1
fascinado,naturalmente,1
pessoas,farmam,1
pessoas,aura,1
pessoas,naturalmente,1
pessoas,july,1
pessoas,floss,1
pessoas,umas,1
pessoas,doze,1
pessoas,quarto,1
pessoas,tentando,1
pessoas,roubar,1
pessoas,pauta,2
pessoas,aproveitadora,1
pessoas,além,1
pessoas,f,2
pessoas,der,2
pessoas,política,1
pessoas,religião,1
pessoas,preconceituosas,1
pessoas,escorregar,1
pessoas,tãããão,2
pessoas,difere,2
pessoas,tantas,2
pessoas,abertas,2
pessoas,pessoas,1
pessoas,afinidade,2
pessoas,experiência,2
pessoas,completamente,2
pessoas,diferente,2
farmam,aura,1
farmam,naturalmente,1
aura,naturalmente,1
mede,posso,2
mede,causa,2
mede,religião,1
mede,política,1
mede,assunto,1
mede,relação,1
mede,mexendo,1
mede,caixa,1
mede,marimbondo,1
mede,entendendo,1
posso,causa,4
posso,posso,1
posso,religião,2
posso,política,2
posso,assunto,2
posso,relação,2
posso,mexendo,2
posso,caixa,2
posso,marimbondo,2
posso,entendendo,2
causa,causa,2
causa,religião,2
causa,política,2
causa,assunto,2
causa,relação,2
causa,mexendo,2
causa,caixa,2
causa,marimbondo,2
causa,entendendo,2
causa,deprimente,2
causa,mim,2
causa,eh,2
causa,grande,2
causa,decepção,2
causa,vários,2
causa,sentidos,2
causa,apesar,2
causa,interesse,2
causa,fomo,2
causa,juro,1
causa,descobri,1
causa,carioca,1
causa,visto,1
causa,grosseiro,1
causa,entendia,1
causa,falava,1
causa,normalmente,1
causa,entrava,1
causa,twitter,1
causa,tavam,1
causa,massacrando,1
causa,suposta,1
causa,grosseria,1
causa,kkkkkkkkkkkk,1
religião,política,2
religião,assunto,1
religião,relação,1
religião,mexendo,1
religião,caixa,1
religião,marimbondo,1
religião,entendendo,1
religião,além,1
religião,f,2
religião,der,2
religião,preconceituosas,1
religião,escorregar,1
política,assunto,1
política,relação,1
política,mexendo,1
política,caixa,1
política,marimbondo,1
política,entendendo,1
política,além,1
política,f,2
política,der,2
política,preconceituosas,1
política,escorregar,1
assunto,relação,1
assunto,mexendo,1
assunto,caixa,1
assunto,marimbondo,1
assunto,entendendo,1
relação,mexendo,1
relação,caixa,1
relação,marimbondo,1
relação,entendendo,1
mexendo,caixa,1
mexendo,marimbondo,1
mexendo,entendendo,1
caixa,marimbondo,1
caixa,entendendo,1
marimbondo,entendendo,1
passada,descobriu,2
passada,outro,2
passada,passada,1
descobriu,outro,1
outro,meter,1
outro,brigar,1
outro,suposto,1
outro,pedofilo,1
outro,musa,1
outro,malandro,1
hahahahahahahahahahahahahahhaahaha,sentiu,1
hahahahahahahahahahahahahahhaahaha,crítica,1
hahahahahahahahahahahahahahhaahaha,hahahahahahahahahahahahaaha,1
hahahahahahahahahahahahahahhaahaha,pacífica,1
hahahahahahahahahahahahahahhaahaha,fuckin,1
hahahahahahahahahahahahahahhaahaha,sai,1
sentiu,crítica,1
sentiu,hahahahahahahahahahahahaaha,1
sentiu,pacífica,1
sentiu,fuckin,1
sentiu,sai,1
crítica,hahahahahahahahahahahahaaha,1
crítica,pacífica,1
crítica,fuckin,1
crítica,sai,1
hahahahahahahahahahahahaaha,pacífica,1
hahahahahahahahahahahahaaha,fuckin,1
hahahahahahahahahahahahaaha,sai,1
pacífica,fuckin,1
pacífica,sai,1
fuckin,sai,1
chaiany,chegou,1
chaiany,carismática,1
chaiany,tapete,1
chaiany,vermelho,1
chegou,carismática,1
chegou,tapete,1
chegou,vermelho,1
chegou,peraí,3
chegou,deixou,1
chegou,espetáculo,1
chegou,sucesso,1
chegou,irmãos,1
chegou,karamázov,1
chegou,premiado,1
chegou,prêmio,2
chegou,bibi,1
chegou,ferreria,1
chegou,levado,1
chegou,sério,1
chegou,assim,1
carismática,tapete,1
carismática,vermelho,1
carismática,sei,1
carismática,leve,1
carismática,contribuição,1
carismática,veteranos,1
carismática,edições,1
carismática,acompanhei,1
carismática,extremamente,1
carismática,gerar,1
carismática,entretenimento,1
carismática,espontâneo,1
carismática,externar,1
carismática,sentimentos,1
tapete,vermelho,1
defende,cotas,2
defende,raciais,1
defende,solange,1
defende,couto,1
defende,atacar,1
defende,brinquedo,1
cotas,raciais,3
cotas,solange,2
cotas,couto,2
cotas,atacar,2
cotas,cotas,1
cotas,brinquedo,2
cotas,pois,1
cotas,mulher,1
cotas,branca,1
cotas,privilegiada,1
cotas,precisa,1
cotas,quarto,1
cotas,branco,1
cotas,simmm,1
cotas,explorar,1
cotas,desigualdades,1
cotas,sociais,1
cotas,tampa,1
cotas,fome,1
cotas,entretenimento,1
cotas,reparação,1
cotas,histórica,1
raciais,solange,1
raciais,couto,1
raciais,atacar,1
raciais,brinquedo,1
raciais,pois,1
raciais,mulher,1
raciais,branca,1
raciais,privilegiada,1
raciais,precisa,1
raciais,quarto,1
raciais,branco,1
raciais,simmm,1
raciais,explorar,1
raciais,desigualdades,1
raciais,sociais,1
raciais,tampa,1
raciais,fome,1
raciais,entretenimento,1
raciais,reparação,1
raciais,histórica,1
solange,couto,2
solange,atacar,1
solange,brinquedo,1
solange,bluesky,1
solange,top,1
solange,10,1
solange,trending,1
solange,words,2
solange,past,1
solange,10min,1
solange,stroud,1
solange,epstein,1
solange,cj,1
solange,veteranos,2
solange,paula,1
solange,edilson,1
solange,unlocked,1
solange,emergency,1
solange,see,1
solange,img,1
solange,listentoblackvoices,1
solange,something,1
solange,not,1
solange,right,1
solange,reply,1
solange,elenco,1
solange,completo,1
solange,henri,1
solange,castelli,1
solange,camarote,1
solange,volta,1
solange,veja,1
solange,lista,1
solange,completa,1
solange,bigbrotherbrasil,1
couto,atacar,1
couto,brinquedo,1
couto,elenco,1
couto,completo,1
couto,henri,1
couto,castelli,1
couto,camarote,1
couto,veteranos,1
couto,volta,1
couto,veja,1
couto,lista,1
couto,completa,1
couto,bigbrotherbrasil,1
atacar,brinquedo,1
querendo,assédio,2
querendo,levantar,2
querendo,época,2
querendo,querendo,1
querendo,comparar,2
querendo,coisas,2
querendo,entendi,2
assédio,levantar,1
assédio,época,1
assédio,comparar,1
assédio,coisas,1
assédio,entendi,1
assédio,episódio,2
assédio,assédio,1
assédio,religioso,2
assédio,daquele,2
assédio,jeito,2
assédio,bem,2
assédio,desonesto,2
assédio,pediu,2
assédio,algo,2
assédio,causou,2
assédio,nele,2
assédio,engasgo,2
assédio,garganta,2
assédio,negou,2
assédio,gigante,2
assédio,quero,2
assédio,tarde,2
levantar,época,1
levantar,comparar,1
levantar,coisas,1
levantar,entendi,1
época,comparar,1
época,coisas,1
época,entendi,1
época,gravar,1
época,puder,1
época,durante,1
época,pandemia,2
época,saída,1
época,lembrar,1
época,fiz,1
época,animal,1
época,crossing,1
época,20,1
comparar,coisas,1
comparar,entendi,1
coisas,entendi,1
coisas,freela,2
coisas,vista,1
coisas,melhoram,1
coisas,fala,1
coisas,pegar,1
coisas,piora,1
entendi,assisti,1
entendi,jura,1
entendi,outros,1
entendi,nomes,1
entendi,li,1
entendi,parecem,1
entendi,inventados,1
gostei,diva,1
gostei,contar,1
gostei,defendeu,1
gostei,isabelle,1
gostei,nogueira,1
gostei,vença,1
gostei,26,1
gostei,isa,1
gostei,babado,1
gostei,patricinha,1
gostei,manu,1
gostei,gavassi,1
diva,contar,1
diva,defendeu,1
diva,isabelle,1
diva,nogueira,1
diva,vença,1
diva,26,1
diva,isa,1
contar,defendeu,1
contar,isabelle,1
contar,nogueira,1
contar,vença,1
contar,26,1
contar,isa,1
defendeu,isabelle,1
defendeu,nogueira,1
defendeu,vença,1
defendeu,26,1
defendeu,isa,1
isabelle,nogueira,1
isabelle,vença,1
isabelle,26,1
isabelle,isa,1
nogueira,vença,1
nogueira,26,1
nogueira,isa,1
vença,26,1
vença,isa,1
26,isa,1
26,cristão,1
26,acusa,1
26,macumba,1
26,contra,1
26,rebate,1
26,diz,1
26,autocentrista,1
26,alfineta,1
26,manu,1
26,gavassi,1
26,divide,1
26,web,1
26,ibahia,1
26,babusantana,1
26,manugavassi,1
26,tv,1
26,realityshow,1
26,tvglobo,1
26,20,1
26,grupo,1
26,veteranos,1
26,acordo,1
26,cruzeiro,1
26,prevê,1
26,kaio,1
26,jorge,1
26,flamengo,1
ansiosa,converse,1
ansiosa,instrua,1
ansiosa,sugeriu,1
ansiosa,quarto,1
ansiosa,líder,1
ansiosa,imagina,1
ansiosa,bonito,1
ansiosa,vivo,2
ansiosa,usando,1
ansiosa,crime,1
ansiosa,aconteceu,1
ansiosa,linkar,1
ansiosa,vergonha,1
ansiosa,rede,1
ansiosa,nacional,1
converse,instrua,1
converse,sugeriu,1
converse,quarto,1
converse,líder,1
converse,imagina,1
converse,bonito,1
converse,vivo,2
converse,usando,1
converse,crime,1
converse,aconteceu,1
converse,linkar,1
converse,vergonha,1
converse,rede,1
converse,nacional,1
instrua,sugeriu,1
instrua,quarto,1
instrua,líder,1
instrua,imagina,1
instrua,bonito,1
instrua,vivo,2
instrua,usando,1
instrua,crime,1
instrua,aconteceu,1
instrua,linkar,1
instrua,vergonha,1
instrua,rede,1
instrua,nacional,1
sugeriu,quarto,1
sugeriu,líder,1
sugeriu,imagina,1
sugeriu,bonito,1
sugeriu,vivo,2
sugeriu,usando,1
sugeriu,crime,1
sugeriu,aconteceu,1
sugeriu,linkar,1
sugeriu,vergonha,1
sugeriu,rede,1
sugeriu,nacional,1
sugeriu,riscado,1
sugeriu,sarau,1
sugeriu,cortou,1
sugeriu,ideia,1
sugeriu,raiz,1
quarto,líder,1
quarto,imagina,1
quarto,bonito,1
quarto,vivo,2
quarto,usando,1
quarto,crime,1
quarto,aconteceu,1
quarto,linkar,1
quarto,vergonha,1
quarto,rede,1
quarto,nacional,1
quarto,july,1
quarto,floss,1
quarto,umas,1
quarto,doze,1
quarto,tentando,1
quarto,roubar,1
quarto,pauta,2
quarto,aproveitadora,1
quarto,pois,1
quarto,mulher,1
quarto,branca,1
quarto,privilegiada,1
quarto,precisa,1
quarto,branco,1
quarto,simmm,1
quarto,explorar,1
quarto,desigualdades,1
quarto,sociais,1
quarto,tampa,1
quarto,fome,1
quarto,entretenimento,1
quarto,reparação,1
quarto,histórica,1
líder,imagina,1
líder,bonito,1
líder,vivo,2
líder,usando,1
líder,crime,1
líder,aconteceu,1
líder,linkar,1
líder,vergonha,1
líder,rede,1
líder,nacional,1
líder,desistiu,1
imagina,bonito,1
imagina,vivo,2
imagina,usando,1
imagina,crime,1
imagina,aconteceu,1
imagina,linkar,1
imagina,vergonha,1
imagina,rede,1
imagina,nacional,1
imagina,fiat,1
imagina,patrocinando,1
imagina,censurando,1
imagina,nome,1
imagina,citar,1
imagina,concorrência,1
bonito,vivo,2
bonito,usando,1
bonito,crime,1
bonito,aconteceu,1
bonito,linkar,1
bonito,vergonha,1
bonito,rede,1
bonito,nacional,1
vivo,usando,2
vivo,crime,2
vivo,aconteceu,2
vivo,linkar,2
vivo,vergonha,2
vivo,vivo,1
vivo,rede,2
vivo,nacional,2
usando,crime,1
usando,aconteceu,1
usando,linkar,1
usando,vergonha,1
usando,rede,1
usando,nacional,1
crime,aconteceu,1
crime,linkar,1
crime,vergonha,1
crime,rede,1
crime,nacional,1
crime,colocarem,2
crime,sequência,1
crime,contra,1
crime,entretenimento,1
aconteceu,linkar,1
aconteceu,vergonha,1
aconteceu,rede,1
aconteceu,nacional,1
linkar,vergonha,1
linkar,rede,1
linkar,nacional,1
vergonha,rede,1
vergonha,nacional,1
rede,nacional,1
nacional,cinema,1
nacional,estourando,1
nacional,indo,1
enemies,lovers,1
enemies,repare,1
enemies,bem,1
lovers,repare,1
lovers,bem,1
repare,bem,1
bem,episódio,1
bem,religioso,1
bem,daquele,1
bem,jeito,1
bem,desonesto,1
bem,pediu,1
bem,algo,1
bem,causou,1
bem,nele,1
bem,engasgo,1
bem,garganta,1
bem,negou,1
bem,gigante,1
bem,quero,1
bem,tarde,1
atual,fazenda,1
atual,carro,1
atual,expressão,1
atual,popular,1
atual,nome,2
fazenda,carro,1
fazenda,expressão,1
fazenda,popular,1
fazenda,nome,2
fazenda,caralho,1
fazenda,conseguiu,1
fazenda,breve,1
carro,expressão,1
carro,popular,1
carro,nome,2
expressão,popular,1
expressão,nome,2
expressão,olhando,1
expressão,mesmíssima,1
expressão,olhava,1
expressão,daniel,1
expressão,20,1
expressão,boa,1
expressão,caminhando,1
popular,nome,2
nome,nome,1
nome,fiat,1
nome,patrocinando,1
nome,censurando,1
nome,citar,1
nome,concorrência,1
desonestidade,dessa,1
desonestidade,crente,1
desonestidade,pilantra,1
desonestidade,normal,1
desonestidade,consegue,1
desonestidade,imaginar,1
desonestidade,alcançar,1
desonestidade,ponto,1
desonestidade,desgraçada,1
desonestidade,fiquei,1
desonestidade,chocada,1
desonestidade,gravei,1
desonestidade,exibido,1
dessa,crente,1
dessa,pilantra,1
dessa,normal,1
dessa,consegue,2
dessa,imaginar,1
dessa,alcançar,1
dessa,ponto,1
dessa,desgraçada,1
dessa,fiquei,1
dessa,chocada,1
dessa,gravei,1
dessa,exibido,1
dessa,choca,1
dessa,acesso,1
dessa,dinheiro,1
dessa,passagem,1
dessa,assim,1
dessa,feio,1
dessa,2020,1
dessa,comecei,1
dessa,achava,1
dessa,escroto,1
dessa,tratavam,1
dessa,respeitado,1
dessa,indagaram,1
dessa,pente,1
dessa,usava,1
dessa,cabelo,1
dessa,resposta,1
dessa,digna,1
dessa,ilustração,1
dessa,fico,1
dessa,feliz,1
dessa,volta,1
dessa,espero,1
dessa,ganhe,1
crente,pilantra,1
crente,normal,1
crente,consegue,1
crente,imaginar,1
crente,alcançar,1
crente,ponto,1
crente,desgraçada,1
crente,fiquei,1
crente,chocada,1
crente,gravei,1
crente,exibido,1
crente,tia,1
crente,milena,1
crente,crescendo,1
crente,coração,1
crente,criada,1
crente,confusa,1
crente,aprendendo,1
pilantra,normal,1
pilantra,consegue,1
pilantra,imaginar,1
pilantra,alcançar,1
pilantra,ponto,1
pilantra,desgraçada,1
pilantra,fiquei,1
pilantra,chocada,1
pilantra,gravei,1
pilantra,exibido,1
normal,consegue,1
normal,imaginar,1
normal,alcançar,1
normal,ponto,1
normal,desgraçada,1
normal,fiquei,1
normal,chocada,1
normal,gravei,1
normal,exibido,1
consegue,imaginar,1
consegue,alcançar,1
consegue,ponto,1
consegue,desgraçada,1
consegue,fiquei,1
consegue,chocada,1
consegue,gravei,1
consegue,exibido,1
consegue,choca,1
consegue,acesso,1
consegue,dinheiro,1
consegue,passagem,1
consegue,assim,1
consegue,feio,1
consegue,acabei,1
consegue,corte,1
consegue,infelizmente,1
consegue,existe,1
consegue,competição,1
consegue,trata,1
consegue,anime,1
consegue,mudar,1
consegue,categoria,1
consegue,novela,1
consegue,filme,1
consegue,bater,1
consegue,frente,1
consegue,discussão,1
imaginar,alcançar,1
imaginar,ponto,1
imaginar,desgraçada,1
imaginar,fiquei,1
imaginar,chocada,1
imaginar,gravei,1
imaginar,exibido,1
alcançar,ponto,1
alcançar,desgraçada,1
alcançar,fiquei,1
alcançar,chocada,1
alcançar,gravei,1
alcançar,exibido,1
ponto,desgraçada,1
ponto,fiquei,1
ponto,chocada,1
ponto,gravei,1
ponto,exibido,1
desgraçada,fiquei,1
desgraçada,chocada,1
desgraçada,gravei,1
desgraçada,exibido,1
fiquei,chocada,2
fiquei,gravei,1
fiquei,exibido,1
fiquei,juro,1
fiquei,vê,1
fiquei,novamente,1
chocada,gravei,1
chocada,exibido,1
chocada,juro,1
chocada,vê,1
chocada,novamente,1
gravei,exibido,1
mostrando,campanha,1
mostrando,anti,1
mostrando,bullying,1
mostrando,erro,1
mostrando,sociedade,1
campanha,anti,1
campanha,bullying,1
campanha,erro,1
campanha,sociedade,1
anti,bullying,1
anti,erro,1
anti,sociedade,1
bullying,erro,1
bullying,sociedade,1
erro,sociedade,1
episódio,religioso,1
episódio,daquele,1
episódio,jeito,1
episódio,desonesto,1
episódio,pediu,1
episódio,algo,1
episódio,causou,1
episódio,nele,1
episódio,engasgo,1
episódio,garganta,1
episódio,negou,1
episódio,gigante,1
episódio,quero,1
episódio,tarde,1
religioso,daquele,1
religioso,jeito,1
religioso,desonesto,1
religioso,pediu,1
religioso,algo,1
religioso,causou,1
religioso,nele,1
religioso,engasgo,1
religioso,garganta,1
religioso,negou,1
religioso,gigante,1
religioso,quero,1
religioso,tarde,1
daquele,jeito,1
daquele,desonesto,1
daquele,pediu,1
daquele,algo,1
daquele,causou,1
daquele,nele,1
daquele,engasgo,1
daquele,garganta,1
daquele,negou,1
daquele,gigante,1
daquele,quero,1
daquele,tarde,1
jeito,desonesto,1
jeito,pediu,1
jeito,algo,1
jeito,causou,1
jeito,nele,1
jeito,engasgo,1
jeito,garganta,1
jeito,negou,1
jeito,gigante,1
jeito,quero,1
jeito,tarde,1
desonesto,pediu,1
desonesto,algo,1
desonesto,causou,1
desonesto,nele,1
desonesto,engasgo,1
desonesto,garganta,1
desonesto,negou,1
desonesto,gigante,1
desonesto,quero,1
desonesto,tarde,1
pediu,algo,1
pediu,causou,1
pediu,nele,1
pediu,engasgo,1
pediu,garganta,1
pediu,negou,1
pediu,gigante,1
pediu,quero,1
pediu,tarde,1
algo,causou,1
algo,nele,1
algo,engasgo,1
algo,garganta,1
algo,negou,1
algo,gigante,1
algo,quero,1
algo,tarde,1
causou,nele,1
causou,engasgo,1
causou,garganta,1
causou,negou,1
causou,gigante,1
causou,quero,1
causou,tarde,1
nele,engasgo,1
nele,garganta,1
nele,negou,1
nele,gigante,1
nele,quero,1
nele,tarde,1
engasgo,garganta,1
engasgo,negou,1
engasgo,gigante,1
engasgo,quero,1
engasgo,tarde,1
garganta,negou,1
garganta,gigante,1
garganta,quero,1
garganta,tarde,1
negou,gigante,1
negou,quero,1
negou,tarde,1
gigante,quero,1
gigante,tarde,1
quero,tarde,1
quero,viveu,1
quero,2020,1
quero,comigo,1
quero,passei,1
quero,nãooooooooooooooooooo,1
quero,sofrer,1
quero,naaao,1
quero,acontecer,1
quero,muita,1
july,floss,1
july,umas,1
july,doze,1
july,tentando,1
july,roubar,1
july,pauta,2
july,aproveitadora,1
floss,umas,1
floss,doze,1
floss,tentando,1
floss,roubar,1
floss,pauta,2
floss,aproveitadora,1
floss,cogitando,1
floss,nova,1
floss,frente,1
floss,revolucionário,1
floss,esquerda,1
floss,brasileira,1
floss,juliano,2
floss,elogiou,1
floss,jones,1
floss,manoel,1
floss,chamou,1
floss,presidente,1
umas,doze,1
umas,tentando,1
umas,roubar,1
umas,pauta,2
umas,aproveitadora,1
doze,tentando,1
